<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
LNZL,D,20130305,000000,5920.0000000,23
LNZL,D,20130306,000000,5925.0000000,35
LNZL,D,20130307,000000,5931.9000000,101
LNZL,D,20130311,000000,5919.5000000,68
LNZL,D,20130312,000000,5900.0000000,77
LNZL,D,20130313,000000,5649.9000000,1773
LNZL,D,20130314,000000,5514.9000000,299
LNZL,D,20130315,000000,5529.8000000,93
LNZL,D,20130318,000000,5450.0000000,79
LNZL,D,20130319,000000,5502.5000000,66
LNZL,D,20130320,000000,5511.5000000,182
LNZL,D,20130321,000000,5300.0000000,169
LNZL,D,20130322,000000,5350.1000000,223
LNZL,D,20130325,000000,5389.6000000,49
LNZL,D,20130326,000000,5318.2000000,81
LNZL,D,20130327,000000,5360.0000000,153
LNZL,D,20130328,000000,5449.5000000,257
LNZL,D,20130329,000000,5500.0000000,129
LNZL,D,20130401,000000,5569.8000000,176
LNZL,D,20130402,000000,5460.0000000,35
LNZL,D,20130403,000000,5555.0000000,106
LNZL,D,20130404,000000,5575.1000000,95
LNZL,D,20130405,000000,5680.0000000,141
LNZL,D,20130408,000000,5610.0000000,50
LNZL,D,20130409,000000,5658.3000000,3
LNZL,D,20130410,000000,5602.0000000,111
LNZL,D,20130411,000000,5665.1000000,20
LNZL,D,20130412,000000,5499.7000000,121
LNZL,D,20130415,000000,5490.0000000,285
LNZL,D,20130416,000000,5405.2000000,151
LNZL,D,20130417,000000,5400.0000000,213
LNZL,D,20130418,000000,5499.0000000,32
LNZL,D,20130419,000000,5457.0000000,45
LNZL,D,20130422,000000,5360.0000000,8
LNZL,D,20130423,000000,5430.2000000,8
LNZL,D,20130424,000000,5433.2000000,17
LNZL,D,20130425,000000,5470.0000000,20
LNZL,D,20130426,000000,5385.3000000,51
LNZL,D,20130429,000000,5470.0000000,23
LNZL,D,20130430,000000,5432.3000000,91
LNZL,D,20130502,000000,5425.5000000,61
LNZL,D,20130503,000000,5430.0000000,35
LNZL,D,20130506,000000,5400.0000000,14
LNZL,D,20130507,000000,5448.5000000,30
LNZL,D,20130508,000000,5400.0000000,70
LNZL,D,20130510,000000,5424.5000000,22
LNZL,D,20130513,000000,5400.0000000,56
LNZL,D,20130514,000000,5332.3000000,161
LNZL,D,20130515,000000,5364.9000000,95
LNZL,D,20130516,000000,5376.9000000,12
LNZL,D,20130517,000000,5432.2000000,7
LNZL,D,20130520,000000,5226.3000000,87
LNZL,D,20130521,000000,5373.2000000,7
LNZL,D,20130522,000000,5499.0000000,269
LNZL,D,20130523,000000,5499.9000000,24
LNZL,D,20130524,000000,5450.0000000,20
LNZL,D,20130527,000000,5390.0000000,31
LNZL,D,20130528,000000,5400.0000000,70
LNZL,D,20130529,000000,5425.0000000,10
LNZL,D,20130530,000000,5449.0000000,5
LNZL,D,20130531,000000,5469.6000000,35
LNZL,D,20130603,000000,5399.8000000,12
LNZL,D,20130604,000000,5400.0000000,36
LNZL,D,20130605,000000,5402.0000000,10
LNZL,D,20130606,000000,5332.1000000,18
LNZL,D,20130607,000000,5384.8000000,56
LNZL,D,20130610,000000,5330.5000000,1
LNZL,D,20130611,000000,5343.9000000,7
LNZL,D,20130613,000000,5296.6000000,130
LNZL,D,20130614,000000,5296.8000000,38
LNZL,D,20130617,000000,5321.0000000,8
LNZL,D,20130618,000000,5309.8000000,72
LNZL,D,20130619,000000,5299.8000000,6
LNZL,D,20130620,000000,5329.9000000,72
LNZL,D,20130621,000000,5299.8000000,22
LNZL,D,20130624,000000,5225.1000000,24
LNZL,D,20130625,000000,5225.2000000,19
LNZL,D,20130626,000000,5298.0000000,206
LNZL,D,20130627,000000,5320.0000000,55
LNZL,D,20130628,000000,5329.9000000,19
LNZL,D,20130701,000000,5328.8000000,20
LNZL,D,20130702,000000,5302.0000000,21
LNZL,D,20130703,000000,5315.8000000,117
LNZL,D,20130704,000000,5300.0000000,113
LNZL,D,20130705,000000,5304.9000000,66
LNZL,D,20130708,000000,5279.9000000,5
LNZL,D,20130709,000000,5299.8000000,7
LNZL,D,20130710,000000,5270.0000000,87
LNZL,D,20130711,000000,5300.0000000,54
LNZL,D,20130712,000000,5250.0000000,218
LNZL,D,20130715,000000,5850.0000000,1539
LNZL,D,20130716,000000,5897.9000000,382
LNZL,D,20130717,000000,5746.9000000,387
LNZL,D,20130718,000000,5950.0000000,912
LNZL,D,20130719,000000,5969.0000000,284
LNZL,D,20130722,000000,6048.1000000,178
LNZL,D,20130723,000000,6299.5000000,291
LNZL,D,20130724,000000,6224.0000000,80
LNZL,D,20130725,000000,6400.0000000,320
LNZL,D,20130726,000000,6474.0000000,188
LNZL,D,20130729,000000,6399.9000000,237
LNZL,D,20130730,000000,6215.0000000,58
LNZL,D,20130731,000000,6067.3000000,134
LNZL,D,20130801,000000,6321.3000000,74
LNZL,D,20130802,000000,6350.0000000,124
LNZL,D,20130805,000000,6266.0000000,54
LNZL,D,20130806,000000,6435.0000000,275
LNZL,D,20130807,000000,6421.1000000,94
LNZL,D,20130808,000000,6545.4000000,94
LNZL,D,20130809,000000,6665.0000000,278
LNZL,D,20130812,000000,6999.0000000,796
LNZL,D,20130813,000000,7040.0000000,508
LNZL,D,20130814,000000,7049.9000000,317
LNZL,D,20130815,000000,7018.7000000,332
LNZL,D,20130816,000000,7530.0000000,2086
LNZL,D,20130819,000000,7400.0000000,1055
LNZL,D,20130820,000000,7300.0000000,861
LNZL,D,20130821,000000,7245.0000000,695
LNZL,D,20130822,000000,7300.0000000,1565
LNZL,D,20130823,000000,5714.9000000,3531
LNZL,D,20130826,000000,5747.0000000,735
LNZL,D,20130827,000000,5651.2000000,219
LNZL,D,20130828,000000,5620.0000000,307
LNZL,D,20130829,000000,5670.7000000,286
LNZL,D,20130830,000000,5670.0000000,322
LNZL,D,20130902,000000,5600.1000000,155
LNZL,D,20130903,000000,5670.0000000,146
LNZL,D,20130904,000000,5671.0000000,99
LNZL,D,20130905,000000,5694.6000000,225
LNZL,D,20130906,000000,5680.0000000,104
LNZL,D,20130909,000000,5600.0000000,627
LNZL,D,20130910,000000,5584.9000000,511
LNZL,D,20130911,000000,5530.2000000,242
LNZL,D,20130912,000000,5571.1000000,175
LNZL,D,20130913,000000,5530.0000000,390
LNZL,D,20130916,000000,5546.9000000,210
LNZL,D,20130917,000000,5546.9000000,127
LNZL,D,20130918,000000,5621.0000000,235
LNZL,D,20130919,000000,5689.9000000,429
LNZL,D,20130920,000000,5710.0000000,804
LNZL,D,20130923,000000,5749.8000000,233
LNZL,D,20130924,000000,5700.1000000,261
LNZL,D,20130925,000000,5710.3000000,70
LNZL,D,20130926,000000,5700.0000000,1234
LNZL,D,20130927,000000,5680.0000000,38
LNZL,D,20130930,000000,5695.0000000,90
LNZL,D,20131001,000000,5640.0000000,320
LNZL,D,20131002,000000,5647.0000000,162
LNZL,D,20131003,000000,5670.1000000,150
LNZL,D,20131004,000000,5675.0000000,200
LNZL,D,20131007,000000,5680.0000000,61
LNZL,D,20131008,000000,5685.0000000,16
LNZL,D,20131009,000000,5680.0000000,318
LNZL,D,20131010,000000,5710.0000000,249
LNZL,D,20131011,000000,5730.0000000,81
LNZL,D,20131014,000000,5717.9000000,248
LNZL,D,20131015,000000,5700.2000000,120
LNZL,D,20131016,000000,5703.0000000,63
LNZL,D,20131017,000000,5700.0000000,133
LNZL,D,20131018,000000,5727.0000000,107
LNZL,D,20131021,000000,5751.0000000,75
LNZL,D,20131022,000000,5720.0000000,35
LNZL,D,20131023,000000,5730.0000000,51
LNZL,D,20131024,000000,5700.0000000,298
LNZL,D,20131025,000000,5700.0000000,67
LNZL,D,20131028,000000,5714.0000000,73
LNZL,D,20131029,000000,5747.8000000,87
LNZL,D,20131030,000000,5744.9000000,49
LNZL,D,20131031,000000,5710.0000000,61
LNZL,D,20131101,000000,5734.9000000,37
LNZL,D,20131105,000000,5720.0000000,48
LNZL,D,20131106,000000,5710.6000000,429
LNZL,D,20131107,000000,5730.0000000,174
LNZL,D,20131108,000000,5717.9000000,25
LNZL,D,20131111,000000,5664.0000000,103
LNZL,D,20131112,000000,5708.0000000,334
LNZL,D,20131113,000000,5682.5000000,137
LNZL,D,20131114,000000,5650.0000000,129
LNZL,D,20131115,000000,5694.7000000,47
LNZL,D,20131118,000000,5644.9000000,97
LNZL,D,20131119,000000,5628.0000000,123
LNZL,D,20131120,000000,5630.0000000,23
LNZL,D,20131121,000000,5645.0000000,43
LNZL,D,20131122,000000,5649.9000000,15
LNZL,D,20131125,000000,5625.0000000,38
LNZL,D,20131126,000000,5653.6000000,33
LNZL,D,20131127,000000,5662.1000000,178
LNZL,D,20131128,000000,5772.0000000,350
LNZL,D,20131129,000000,5730.0000000,310
LNZL,D,20131202,000000,5710.0000000,24
LNZL,D,20131203,000000,5686.9000000,148
LNZL,D,20131204,000000,5650.0000000,224
LNZL,D,20131205,000000,5570.1000000,1090
LNZL,D,20131206,000000,5600.0000000,118
LNZL,D,20131209,000000,5563.2000000,45
LNZL,D,20131210,000000,5565.0000000,31
LNZL,D,20131211,000000,5549.9000000,83
LNZL,D,20131212,000000,5523.0000000,41
LNZL,D,20131213,000000,5534.0000000,45
LNZL,D,20131216,000000,5564.5000000,84
LNZL,D,20131217,000000,5606.0000000,54
LNZL,D,20131218,000000,5660.0000000,73
LNZL,D,20131219,000000,5625.1000000,37
LNZL,D,20131220,000000,5600.0000000,87
LNZL,D,20131223,000000,5580.0000000,75
LNZL,D,20131224,000000,5607.0000000,44
LNZL,D,20131225,000000,5640.0000000,528
LNZL,D,20131226,000000,5640.0000000,26
LNZL,D,20131227,000000,5594.0000000,177
LNZL,D,20131230,000000,5590.0000000,44
LNZL,D,20140106,000000,5600.0000000,25
LNZL,D,20140108,000000,5560.0000000,23
LNZL,D,20140109,000000,5550.0000000,66
LNZL,D,20140110,000000,5600.0000000,142
LNZL,D,20140113,000000,5624.8000000,20
LNZL,D,20140114,000000,5623.9000000,23
LNZL,D,20140115,000000,5614.0000000,107
LNZL,D,20140116,000000,5599.0000000,21
LNZL,D,20140117,000000,5688.0000000,37
LNZL,D,20140120,000000,5700.0000000,236
LNZL,D,20140121,000000,5730.0000000,84
LNZL,D,20140122,000000,5740.0000000,117
LNZL,D,20140123,000000,5809.0000000,257
LNZL,D,20140124,000000,5800.0000000,221
LNZL,D,20140127,000000,5779.5000000,105
LNZL,D,20140128,000000,5820.0000000,7
LNZL,D,20140129,000000,5900.0000000,228
LNZL,D,20140130,000000,5780.0000000,196
LNZL,D,20140131,000000,5804.0000000,19
LNZL,D,20140203,000000,5787.0000000,41
LNZL,D,20140204,000000,5780.0000000,101
LNZL,D,20140205,000000,5760.0000000,15
LNZL,D,20140206,000000,5770.0000000,36
LNZL,D,20140207,000000,5790.1000000,31
LNZL,D,20140210,000000,5850.0000000,77
LNZL,D,20140211,000000,5930.0000000,169
LNZL,D,20140212,000000,6038.9000000,334
LNZL,D,20140213,000000,6070.0000000,238
LNZL,D,20140214,000000,6100.0000000,190
LNZL,D,20140217,000000,6203.0000000,130
LNZL,D,20140218,000000,6180.0000000,60
LNZL,D,20140219,000000,6135.0000000,170
LNZL,D,20140220,000000,6129.9000000,31
LNZL,D,20140221,000000,6020.0000000,91
LNZL,D,20140224,000000,6082.1000000,56
LNZL,D,20140225,000000,6099.0000000,60
LNZL,D,20140226,000000,6110.0000000,77
LNZL,D,20140227,000000,6099.9000000,154
LNZL,D,20140228,000000,6069.0000000,56
LNZL,D,20140303,000000,5750.0000000,270
LNZL,D,20140304,000000,6000.0000000,76
LNZL,D,20140305,000000,6000.0000000,70
LNZL,D,20140306,000000,6000.0000000,39
LNZL,D,20140307,000000,5897.8000000,110
LNZL,D,20140311,000000,5949.7000000,17
LNZL,D,20140312,000000,5701.0000000,319
LNZL,D,20140313,000000,5700.0000000,193
LNZL,D,20140314,000000,5700.0000000,1156
LNZL,D,20140317,000000,5780.0000000,60
LNZL,D,20140318,000000,5800.0000000,32
LNZL,D,20140319,000000,5800.0000000,118
LNZL,D,20140320,000000,5773.0000000,30
LNZL,D,20140321,000000,5705.0000000,57
LNZL,D,20140324,000000,5700.0000000,285
LNZL,D,20140325,000000,5700.0000000,11
LNZL,D,20140326,000000,5700.0000000,178
LNZL,D,20140327,000000,5670.0000000,84
LNZL,D,20140328,000000,5700.0000000,143
LNZL,D,20140331,000000,5696.3000000,53
LNZL,D,20140401,000000,5700.3000000,47
LNZL,D,20140402,000000,5724.9000000,8
LNZL,D,20140403,000000,5711.0000000,84
LNZL,D,20140404,000000,5797.0000000,93
LNZL,D,20140407,000000,5709.9000000,62
LNZL,D,20140408,000000,5692.2000000,160
LNZL,D,20140409,000000,5720.0000000,7
LNZL,D,20140410,000000,5730.0000000,6
LNZL,D,20140411,000000,5750.0000000,149
LNZL,D,20140414,000000,5699.9000000,58
LNZL,D,20140415,000000,5650.0000000,362
LNZL,D,20140416,000000,5714.9000000,16
LNZL,D,20140417,000000,5785.8000000,18
LNZL,D,20140418,000000,5789.9000000,30
LNZL,D,20140421,000000,5732.0000000,55
LNZL,D,20140422,000000,5750.0000000,8
LNZL,D,20140423,000000,5700.0000000,73
LNZL,D,20140424,000000,5700.2000000,24
LNZL,D,20140425,000000,5727.1000000,6
LNZL,D,20140428,000000,5749.0000000,71
LNZL,D,20140429,000000,5730.0000000,15
LNZL,D,20140430,000000,5770.0000000,8
LNZL,D,20140502,000000,5774.9000000,1
LNZL,D,20140505,000000,5757.0000000,16
LNZL,D,20140506,000000,5799.8000000,28
LNZL,D,20140507,000000,5975.0000000,116
LNZL,D,20140508,000000,5999.8000000,174
LNZL,D,20140512,000000,6159.8000000,187
LNZL,D,20140513,000000,6000.1000000,223
LNZL,D,20140514,000000,6300.0000000,152
LNZL,D,20140515,000000,6000.1000000,233
LNZL,D,20140516,000000,6052.8000000,132
LNZL,D,20140519,000000,6050.0000000,198
LNZL,D,20140520,000000,6039.9000000,36
LNZL,D,20140521,000000,6009.7000000,81
LNZL,D,20140522,000000,5910.0000000,151
LNZL,D,20140523,000000,5985.0000000,87
LNZL,D,20140526,000000,5989.9000000,260
LNZL,D,20140527,000000,5939.7000000,364
LNZL,D,20140528,000000,5910.1000000,86
LNZL,D,20140529,000000,5943.4000000,24
LNZL,D,20140530,000000,5977.9000000,21
LNZL,D,20140602,000000,5951.0000000,162
LNZL,D,20140603,000000,6022.0000000,88
LNZL,D,20140604,000000,6030.0000000,177
LNZL,D,20140605,000000,6091.1000000,83
LNZL,D,20140606,000000,6064.8000000,11
LNZL,D,20140609,000000,6098.9000000,34
LNZL,D,20140610,000000,6099.8000000,61
LNZL,D,20140611,000000,6062.8000000,674
LNZL,D,20140616,000000,6050.0000000,289
LNZL,D,20140617,000000,5983.1000000,531
LNZL,D,20140618,000000,6018.8000000,78
LNZL,D,20140619,000000,6039.9000000,374
LNZL,D,20140620,000000,6005.8000000,114
LNZL,D,20140623,000000,6049.8000000,74
LNZL,D,20140624,000000,6002.0000000,124
LNZL,D,20140625,000000,6005.6000000,157
LNZL,D,20140626,000000,6025.0000000,44
LNZL,D,20140627,000000,6023.8000000,154
LNZL,D,20140630,000000,5995.3000000,404
LNZL,D,20140701,000000,6000.0000000,92
LNZL,D,20140702,000000,6019.9000000,134
LNZL,D,20140703,000000,6034.0000000,198
LNZL,D,20140704,000000,6018.0000000,216
LNZL,D,20140707,000000,6010.0000000,246
LNZL,D,20140708,000000,6000.0000000,186
LNZL,D,20140709,000000,6002.0000000,191
LNZL,D,20140710,000000,5995.0000000,106
LNZL,D,20140711,000000,5980.0000000,109
LNZL,D,20140714,000000,5970.8000000,246
LNZL,D,20140715,000000,6099.8000000,335
LNZL,D,20140716,000000,6030.0000000,158
LNZL,D,20140717,000000,5750.0000000,1625
LNZL,D,20140718,000000,5849.9000000,167
LNZL,D,20140721,000000,5939.1000000,213
LNZL,D,20140722,000000,5899.8000000,32
LNZL,D,20140723,000000,5800.0000000,127
LNZL,D,20140724,000000,5800.0000000,121
LNZL,D,20140725,000000,5826.2000000,11
LNZL,D,20140728,000000,5801.0000000,41
LNZL,D,20140729,000000,5800.0000000,13
LNZL,D,20140730,000000,5801.0000000,14
LNZL,D,20140731,000000,5800.8000000,69
LNZL,D,20140801,000000,5791.3000000,32
LNZL,D,20140804,000000,5802.1000000,44
LNZL,D,20140805,000000,5800.2000000,11
LNZL,D,20140806,000000,5777.0000000,90
LNZL,D,20140807,000000,5752.0000000,51
LNZL,D,20140808,000000,5827.0000000,60
LNZL,D,20140811,000000,5809.9000000,95
LNZL,D,20140812,000000,5778.0000000,207
LNZL,D,20140813,000000,5817.6000000,72
LNZL,D,20140814,000000,5844.0000000,209
LNZL,D,20140815,000000,5849.7000000,69
LNZL,D,20140818,000000,5800.0000000,77
LNZL,D,20140819,000000,5815.0000000,58
LNZL,D,20140820,000000,5804.0000000,54
LNZL,D,20140821,000000,5818.9000000,107
LNZL,D,20140822,000000,5817.8000000,60
LNZL,D,20140825,000000,5834.9000000,13
LNZL,D,20140826,000000,5810.0000000,26
LNZL,D,20140827,000000,5700.1000000,327
LNZL,D,20140828,000000,5700.0000000,114
LNZL,D,20140829,000000,5799.0000000,890
LNZL,D,20140901,000000,5700.0000000,29
LNZL,D,20140902,000000,5743.0000000,9
LNZL,D,20140903,000000,5794.7000000,48
LNZL,D,20140904,000000,5725.0000000,49
LNZL,D,20140905,000000,5746.0000000,32
LNZL,D,20140908,000000,5744.5000000,12
LNZL,D,20140909,000000,5680.0000000,52
LNZL,D,20140910,000000,5690.1000000,11
LNZL,D,20140911,000000,5720.0000000,36
LNZL,D,20140912,000000,5707.3000000,35
LNZL,D,20140915,000000,5780.0000000,104
LNZL,D,20140916,000000,5789.5000000,213
LNZL,D,20140917,000000,5728.0000000,36
LNZL,D,20140918,000000,5715.0000000,44
LNZL,D,20140919,000000,5694.8000000,35
LNZL,D,20140922,000000,5605.0000000,70
LNZL,D,20140923,000000,5636.2000000,12
LNZL,D,20140924,000000,5620.0000000,78
LNZL,D,20140925,000000,5699.9000000,47
LNZL,D,20140926,000000,5646.6000000,2
LNZL,D,20140929,000000,5713.7000000,16
LNZL,D,20140930,000000,5720.0000000,9
LNZL,D,20141001,000000,5720.0000000,11
LNZL,D,20141002,000000,5630.0000000,54
LNZL,D,20141003,000000,5630.0000000,99
LNZL,D,20141006,000000,5620.0000000,115
LNZL,D,20141007,000000,5620.0000000,102
LNZL,D,20141008,000000,5600.0000000,78
LNZL,D,20141009,000000,5520.0000000,103
LNZL,D,20141010,000000,5030.0000000,404
LNZL,D,20141013,000000,4640.0000000,523
LNZL,D,20141014,000000,4530.0000000,276
LNZL,D,20141015,000000,3830.0000000,762
LNZL,D,20141016,000000,3250.0000000,703
LNZL,D,20141017,000000,3680.0000000,726
LNZL,D,20141020,000000,3890.0000000,129
LNZL,D,20141021,000000,3750.0000000,56
LNZL,D,20141022,000000,3740.0000000,277
LNZL,D,20141023,000000,3600.0000000,34
LNZL,D,20141024,000000,3760.0000000,59
LNZL,D,20141027,000000,3700.0000000,99
LNZL,D,20141028,000000,3630.0000000,9
LNZL,D,20141029,000000,3690.0000000,84
LNZL,D,20141030,000000,3670.0000000,128
LNZL,D,20141031,000000,3610.0000000,327
LNZL,D,20141103,000000,3620.0000000,62
LNZL,D,20141105,000000,3660.0000000,65
LNZL,D,20141106,000000,3590.0000000,312
LNZL,D,20141107,000000,3510.0000000,196
LNZL,D,20141110,000000,3570.0000000,210
LNZL,D,20141111,000000,3680.0000000,153
LNZL,D,20141112,000000,3700.0000000,26
LNZL,D,20141113,000000,3700.0000000,26
LNZL,D,20141114,000000,3730.0000000,61
LNZL,D,20141117,000000,3670.0000000,3
LNZL,D,20141118,000000,3800.0000000,54
LNZL,D,20141119,000000,3790.0000000,86
LNZL,D,20141120,000000,4110.0000000,230
LNZL,D,20141121,000000,4180.0000000,65
LNZL,D,20141124,000000,4150.0000000,252
LNZL,D,20141125,000000,4480.0000000,259
LNZL,D,20141126,000000,4930.0000000,606
LNZL,D,20141127,000000,4830.0000000,431
LNZL,D,20141128,000000,4600.0000000,258
LNZL,D,20141201,000000,4550.0000000,442
LNZL,D,20141202,000000,4430.0000000,371
LNZL,D,20141203,000000,4580.0000000,428
LNZL,D,20141204,000000,4950.0000000,1367
LNZL,D,20141205,000000,4850.0000000,313
LNZL,D,20141208,000000,4480.0000000,199
LNZL,D,20141209,000000,4400.0000000,146
LNZL,D,20141210,000000,4370.0000000,44
LNZL,D,20141211,000000,4180.0000000,36
LNZL,D,20141212,000000,4180.0000000,167
LNZL,D,20141215,000000,3950.0000000,491
LNZL,D,20141216,000000,3590.0000000,698
LNZL,D,20141217,000000,4060.0000000,145
LNZL,D,20141218,000000,3850.0000000,46
LNZL,D,20141219,000000,3900.0000000,60
LNZL,D,20141222,000000,3900.0000000,57
LNZL,D,20141223,000000,3760.0000000,24
LNZL,D,20141224,000000,4040.0000000,439
LNZL,D,20141225,000000,3880.0000000,85
LNZL,D,20141226,000000,3900.0000000,95
LNZL,D,20141229,000000,3910.0000000,99
LNZL,D,20141230,000000,4070.0000000,60
LNZL,D,20150105,000000,4280.0000000,12
LNZL,D,20150106,000000,4500.0000000,226
LNZL,D,20150108,000000,4400.0000000,111
LNZL,D,20150109,000000,4490.0000000,164
LNZL,D,20150112,000000,4160.0000000,502
LNZL,D,20150113,000000,4300.0000000,308
LNZL,D,20150114,000000,4500.0000000,163
LNZL,D,20150115,000000,4640.0000000,43
LNZL,D,20150116,000000,4830.0000000,203
LNZL,D,20150119,000000,4890.0000000,67
LNZL,D,20150120,000000,4880.0000000,211
LNZL,D,20150121,000000,4770.0000000,130
LNZL,D,20150122,000000,4810.0000000,128
LNZL,D,20150123,000000,4810.0000000,74
LNZL,D,20150126,000000,4820.0000000,144
LNZL,D,20150127,000000,4920.0000000,79
LNZL,D,20150128,000000,4900.0000000,50
LNZL,D,20150129,000000,4800.0000000,241
LNZL,D,20150130,000000,4880.0000000,181
LNZL,D,20150202,000000,4810.0000000,30
LNZL,D,20150203,000000,4830.0000000,47
LNZL,D,20150204,000000,5000.0000000,111
LNZL,D,20150205,000000,4960.0000000,17
LNZL,D,20150206,000000,4910.0000000,63
LNZL,D,20150209,000000,4860.0000000,129
LNZL,D,20150210,000000,4860.0000000,24
LNZL,D,20150211,000000,4860.0000000,62
LNZL,D,20150212,000000,4950.0000000,93
LNZL,D,20150213,000000,4910.0000000,115
LNZL,D,20150216,000000,4900.0000000,33
LNZL,D,20150217,000000,4930.0000000,63
LNZL,D,20150218,000000,4980.0000000,14
LNZL,D,20150219,000000,4880.0000000,8
LNZL,D,20150220,000000,5090.0000000,367
LNZL,D,20150224,000000,5100.0000000,65
LNZL,D,20150225,000000,4950.0000000,136
LNZL,D,20150226,000000,4890.0000000,118
LNZL,D,20150227,000000,4930.0000000,65
LNZL,D,20150302,000000,5030.0000000,43
LNZL,D,20150303,000000,4940.0000000,35
LNZL,D,20150304,000000,4900.0000000,171
LNZL,D,20150305,000000,4920.0000000,55
LNZL,D,20150306,000000,4860.0000000,117
LNZL,D,20150310,000000,4730.0000000,125
LNZL,D,20150311,000000,4830.0000000,60
LNZL,D,20150312,000000,4850.0000000,27
LNZL,D,20150313,000000,4750.0000000,137
LNZL,D,20150316,000000,4760.0000000,2
LNZL,D,20150317,000000,4890.0000000,204
LNZL,D,20150318,000000,4680.0000000,364
LNZL,D,20150319,000000,4620.0000000,38
LNZL,D,20150320,000000,4380.0000000,296
LNZL,D,20150323,000000,4280.0000000,176
LNZL,D,20150324,000000,4410.0000000,149
LNZL,D,20150325,000000,4450.0000000,67
LNZL,D,20150326,000000,4490.0000000,87
LNZL,D,20150327,000000,4480.0000000,27
LNZL,D,20150330,000000,4410.0000000,28
LNZL,D,20150331,000000,4500.0000000,129
LNZL,D,20150401,000000,4570.0000000,65
LNZL,D,20150402,000000,4580.0000000,48
LNZL,D,20150403,000000,4600.0000000,257
LNZL,D,20150406,000000,4650.0000000,50
LNZL,D,20150407,000000,4850.0000000,543
LNZL,D,20150408,000000,5150.0000000,885
LNZL,D,20150409,000000,5090.0000000,87
LNZL,D,20150410,000000,5120.0000000,201
LNZL,D,20150413,000000,5330.0000000,320
LNZL,D,20150414,000000,5290.0000000,49
LNZL,D,20150415,000000,5280.0000000,66
LNZL,D,20150416,000000,5280.0000000,80
LNZL,D,20150417,000000,5250.0000000,59
LNZL,D,20150420,000000,5790.0000000,1130
LNZL,D,20150421,000000,5750.0000000,204
LNZL,D,20150422,000000,5550.0000000,461
LNZL,D,20150423,000000,5680.0000000,192
LNZL,D,20150424,000000,5640.0000000,127
LNZL,D,20150427,000000,5700.0000000,301
LNZL,D,20150428,000000,5900.0000000,164
LNZL,D,20150429,000000,5690.0000000,15
LNZL,D,20150430,000000,5800.0000000,64
LNZL,D,20150505,000000,5950.0000000,121
LNZL,D,20150506,000000,6030.0000000,495
LNZL,D,20150507,000000,6040.0000000,66
LNZL,D,20150508,000000,6300.0000000,326
LNZL,D,20150512,000000,6540.0000000,385
LNZL,D,20150513,000000,6500.0000000,102
LNZL,D,20150514,000000,6540.0000000,384
LNZL,D,20150515,000000,6600.0000000,61
LNZL,D,20150518,000000,6500.0000000,115
LNZL,D,20150519,000000,6050.0000000,1716
LNZL,D,20150520,000000,6010.0000000,146
LNZL,D,20150521,000000,6100.0000000,132
LNZL,D,20150522,000000,6280.0000000,558
LNZL,D,20150525,000000,6300.0000000,23
LNZL,D,20150526,000000,6350.0000000,96
LNZL,D,20150527,000000,6160.0000000,641
LNZL,D,20150528,000000,6030.0000000,104
LNZL,D,20150529,000000,6120.0000000,111
LNZL,D,20150601,000000,6050.0000000,156
LNZL,D,20150602,000000,6200.0000000,32
LNZL,D,20150603,000000,6160.0000000,23
LNZL,D,20150604,000000,6150.0000000,40
LNZL,D,20150605,000000,6230.0000000,49
LNZL,D,20150608,000000,6280.0000000,229
LNZL,D,20150609,000000,6300.0000000,345
LNZL,D,20150610,000000,6280.0000000,82
LNZL,D,20150611,000000,6360.0000000,42
LNZL,D,20150615,000000,6600.0000000,155
LNZL,D,20150616,000000,6720.0000000,144
LNZL,D,20150617,000000,6900.0000000,133
LNZL,D,20150618,000000,6680.0000000,96
LNZL,D,20150619,000000,6870.0000000,202
LNZL,D,20150622,000000,7950.0000000,1148
LNZL,D,20150623,000000,7700.0000000,294
LNZL,D,20150624,000000,8200.0000000,307
LNZL,D,20150625,000000,8010.0000000,174
LNZL,D,20150626,000000,8000.0000000,82
LNZL,D,20150629,000000,8000.0000000,248
LNZL,D,20150630,000000,8050.0000000,649
LNZL,D,20150701,000000,7930.0000000,12
LNZL,D,20150702,000000,7740.0000000,91
LNZL,D,20150703,000000,7790.0000000,36
LNZL,D,20150706,000000,7900.0000000,30
LNZL,D,20150707,000000,7750.0000000,268
LNZL,D,20150708,000000,7690.0000000,52
LNZL,D,20150709,000000,7700.0000000,242
LNZL,D,20150710,000000,7720.0000000,150
LNZL,D,20150713,000000,7750.0000000,70
LNZL,D,20150714,000000,8100.0000000,262
LNZL,D,20150715,000000,8440.0000000,804
LNZL,D,20150716,000000,8320.0000000,187
LNZL,D,20150717,000000,8170.0000000,88
LNZL,D,20150720,000000,8260.0000000,159
LNZL,D,20150721,000000,8390.0000000,11
LNZL,D,20150722,000000,8200.0000000,331
LNZL,D,20150723,000000,8230.0000000,29
LNZL,D,20150724,000000,8250.0000000,35
LNZL,D,20150727,000000,8220.0000000,22
LNZL,D,20150728,000000,8200.0000000,27
LNZL,D,20150729,000000,8150.0000000,251
LNZL,D,20150730,000000,8080.0000000,734
LNZL,D,20150731,000000,8140.0000000,186
LNZL,D,20150803,000000,8080.0000000,59
LNZL,D,20150804,000000,8140.0000000,49
LNZL,D,20150805,000000,8100.0000000,214
